SampleID,Row.names.x,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name,HOST,Organism,Platform,Sample.Name,S.obs,S.chao1,se.chao1.x,S.ACE,se.ACE.x,sample_sums(g16F4),Row.names.y,S.obs_rare,S.chao1_rare,se.chao1.y,S.ACE_rare,se.ACE.y,sample_sums(g16F4Rare),Row.names.x,S.obs_antiRare,S.chao1_antiRare,se.chao1.x,S.ACE_antiRare,se.ACE.x,sample_sums(g16AntiRare),Row.names.y,S.obs_anti,S.chao1_anti,se.chao1.y,S.ACE_anti,se.ACE.y,sample_sums(g16Anti),AntiBdRARare,AntiBdRA
WSBP27,WSBP27,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,187,187.2142857,0.559387609,187.6910388,6.822490173,3183,WSBP27,180,183.4615385,3.106489412,182.7997761,6.350912554,2022,WSBP27,21,21,0,21,2.070196678,471,WSBP27,21,21,0,21,1.345185418,747,0.232937685,0.23468426
WSBP28,WSBP28,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,252,256.2,4.340868942,253.2702432,7.893634263,3226,WSBP28,244,248.4,3.557530088,246.8828856,7.017334676,2022,WSBP28,12,12,0,12,1.732050808,153,WSBP28,12,12,0,12,1.5,250,0.075667656,0.07749535
WSBP29,WSBP29,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,272,273.3636364,1.73687614,273.5205079,7.799460123,5246,WSBP29,259,269.5416667,5.932177802,266.7396392,6.956369699,2022,WSBP29,13,13,0.240192231,13.31510417,1.685965296,137,WSBP29,13,13,0,13,1.519109051,357,0.067754698,0.068051849
WSBPE1,WSBPE1,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,293,304.25,9.556802509,295.5322003,7.903406868,6133,WSBPE1,277,292.5357143,7.559372974,288.3605415,7.231462182,2022,WSBPE1,0,0,NA,NA,NA,0,WSBPE1,0,0,NA,NA,NA,0,0,0
WSBPE10,WSBPE10,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,453,456.4736842,2.910483515,456.1144534,10.25586112,12779,WSBPE10,375,437.4657534,16.71759389,437.5152798,8.71954291,2022,WSBPE10,5,5,0.223606798,5.59125,0.727909877,21,WSBPE10,6,6,0,6,1.154700538,149,0.010385757,0.011659754
WSBPE11,WSBPE11,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,171,174,3.18320588,172.7553191,6.474788532,2595,WSBPE11,168,169.6153846,1.884080514,169.8764159,6.446714935,2022,WSBPE11,3,3,0.40824829,3.606736459,0.688031963,14,WSBPE11,3,3,0.40824829,3.584,0.705177297,16,0.006923838,0.006165703
WSBPE12,WSBPE12,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,577,607.2727273,13.11003426,591.5099845,11.6326439,15312,WSBPE12,442,530.1481481,21.0729432,523.8926763,9.632003301,2022,WSBPE12,2,2,0,2,0,6,WSBPE12,4,4,0,4,1,45,0.002967359,0.002938871
WSBPE2,WSBPE2,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,456,475.0909091,11.05135833,462.1936261,10.1269134,10903,WSBPE2,403,454.2647059,14.69689833,449.5233914,8.31636992,2022,WSBPE2,0,0,NA,NA,NA,0,WSBPE2,0,0,NA,NA,NA,0,0,0
WSBPE3,WSBPE3,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,297,299.5454545,2.607443829,298.9960681,7.967125074,11420,WSBPE3,259,280.62,8.451562954,285.6900465,7.131248144,2022,WSBPE3,2,2,0,2,0.707106781,17,WSBPE3,2,2,0,2,0.707106781,73,0.008407517,0.006392294
WSBPE4,WSBPE4,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,252,265.2,10.22266101,255.3445793,7.465345311,5757,WSBPE4,234,239.44,3.739023364,239.6983806,6.675632412,2022,WSBPE4,1,1,0,1,0,5,WSBPE4,1,1,0,1,0,10,0.002472799,0.001737016
WSBPE9,WSBPE9,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,358,367.5,5.856835641,364.8144439,9.001053513,9279,WSBPE9,298,323,9.408357164,322.7729581,7.449215688,2022,WSBPE9,5,5,0,5,0.894427191,28,WSBPE9,6,6,0.456435465,7.102040816,1.160221429,100,0.013847676,0.010777023
WSSP_E1,WSSP_E1,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,505,520.8125,8.714401922,513.0765381,10.42509254,15710,WSSP_E1,402,469.5119048,17.12075177,477.4659698,9.521798328,2022,WSSP_E1,6,7,1.79062816,9.075,1.517790227,11,WSSP_E1,7,7,0,7,1.195228609,88,0.005440158,0.005601528
WSSP02,WSSP02,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,472,475.75,3.33023457,474.3145796,10.4727913,9120,WSSP02,414,443.5212766,9.263011349,454.2240638,7.936390711,2022,WSSP02,4,4,0.433012702,4.375703704,0.576584695,16,WSSP02,5,5,0,5,1.095445115,61,0.007912957,0.006688596
WSSP03,WSSP03,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,252,254.3333333,2.423454803,253.8112984,7.894514295,3766,WSSP03,242,250.5,5.413040794,247.6118286,7.021374374,2022,WSSP03,8,8,0,8,1.414213562,109,WSSP03,8,8,0,8,1.414213562,216,0.053907023,0.057355284
WSSP05,WSSP05,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,293,308.1666667,10.86027985,296.5854429,8.33532372,5139,WSSP05,280,287.8857143,4.519969211,288.0589798,6.78091377,2022,WSSP05,4,4,0,4,0,23,WSSP05,4,4,0,4,0.866025404,66,0.011374876,0.012842966
WSSP06,WSSP06,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,591,601.2222222,5.668242111,598.9773357,11.61196798,12539,WSSP06,477,529.6041667,13.84981534,531.5491559,8.20846305,2022,WSSP06,3,3,0,3,1.49E-08,11,WSSP06,3,3,0,NA,NA,54,0.005440158,0.004306564
WSSP08,WSSP08,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,152,153.75,2.009108135,154.1650222,6.138262591,2022,WSSP08,152,153.75,2.009108135,154.1650222,6.138262591,2022,WSSP08,5,5,0,5,0.894427191,39,WSSP08,5,5,0,5,0.894427191,39,0.019287834,0.019287834
WSSP10,WSSP10,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,222,225.5,3.662052798,223.3435131,7.386508313,3505,WSSP10,215,220.6875,4.188892226,219.1033788,6.634562527,2022,WSSP10,9,9,0.471404521,9.372931422,1.441507931,143,WSSP10,9,9,0.471404521,9.534184823,1.309564481,255,0.070722057,0.07275321
WSSP11,WSSP11,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,216,224.25,6.362158613,219.4984385,7.282465756,5763,WSSP11,197,214.2222222,8.206815739,212.5892649,6.380385373,2022,WSSP11,4,4,0,4,0.866025404,25,WSSP11,4,4,0,4,0.866025404,83,0.012363996,0.014402221
WSSPE2,WSSPE2,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,468,479.875,7.059799597,474.6020101,10.03908775,15886,WSSPE2,379,465.238806,21.76245014,456.9826253,9.513598657,2022,WSSPE2,0,0,NA,NA,NA,0,WSSPE2,0,0,NA,NA,NA,0,0,0
WSSPE3,WSSPE3,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,221,224,3.419586441,222.1381651,7.192870003,3980,WSSPE3,217,221.5652174,3.375268556,221.813281,6.793157326,2022,WSSPE3,0,0,NA,NA,NA,0,WSSPE3,0,0,NA,NA,NA,0,0,0
WSSPE4,WSSPE4,,pond [ENVO:00000033],,,Gambrill,,freshwater metagenome,,,399,413,8.087795088,406.1226676,9.518929879,12226,WSSPE4,330,379.5932203,14.83304657,378.9612741,8.337915212,2022,WSSPE4,1,1,0,NA,NA,1,WSSPE4,1,1,0,1,0,8,0.00049456,0.000654343
